Facility ID,Provider Name,Grantee Code,Provider Pin,State Provider Pin,NPI,Address1,Address2,City,State,Zip,Last Report Date,Public Website,Phone Number,Provider Status,Provider Note,Geopoint
245551428034498915807294801734565272095,KING SOOPERS PHARMACY 62000016,KG1,620016,COA006267,1780629451,19711 E SMOKY HILL RD,,AURORA,CO,80015,03/25/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,ACTIVE,,POINT (-104.758355 39.61516)
245734408772883797423429567649688472423,CVS Store #04108,CV1,004108,,1902900863,7599 W SAND LAKE RD,CVS Pharmacy,ORLANDO,FL,32819,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-81.48696 28.4508)
245734408771300104599734403430823381863,CVS Store #03476,CV1,003476,,1548363286,914 W. MAIN ST.,CVS Pharmacy,TIPP CITY,OH,45371,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-84.18471 39.96079)
242510027563918412021013130362177089416,Walgreens Store #18053,WG1,018053,,1215454384,6231 FAIRVIEW RD,,CHARLOTTE,NC,28210,03/25/2022 12:00:00 AM,https://www.walgreens.com/findcare/services,,ACTIVE,,POINT (-80.835795 35.15091)
245734408767658820031055140356608379751,CVS Store #00295,CV1,000295,,1770681413,504 S OXFORD VALLEY RD,CVS Pharmacy,FAIRLESS HILLS,PA,19030,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-74.85105 40.16933)
242510027581305183158710727152801312648,Walgreens Store #04828,WG1,004828,,1073528253,4822 CATON FARM RD,,PLAINFIELD,IL,60586,03/25/2022 12:00:00 AM,https://www.walgreens.com/findcare/services,,ACTIVE,,POINT (-88.20189 41.56454)
245734408774020187693867319073912277863,CVS Store #03302,CV1,003302,,1811090541,7230 MARKET ST.,CVS Pharmacy,BOARDMAN,OH,44512,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-80.66363 41.0252)
242510027582262652407845513459168604040,Walgreens Store #05437,WG1,005437,,1619982865,17511 BRUCE B DOWNS BLVD,,TAMPA,FL,33647,03/25/2022 12:00:00 AM,https://www.walgreens.com/findcare/services,,ACTIVE,,POINT (-82.368405 28.12664)
245734408770780266497300112885699726183,CVS Store #01039,CV1,001039,,1366640955,59 GEORGE ST.,CVS Pharmacy,CHARLESTON,SC,29401,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-79.936215 32.783495)
245734408760714750123188710377096104807,CVS Store #08852,CV1,008852,,1750327813,4235 PACIFIC COAST HIGHWAY,CVS Pharmacy,TORRANCE,CA,90505,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-118.35848 33.80871)
242510027573094158991888165798196965256,Walgreens Store #07721,WG1,007721,TXA301908,1093720179,1307 FM 1092 RD,,MISSOURI CITY,TX,77459,03/25/2022 12:00:00 AM,https://www.walgreens.com/findcare/services,,ACTIVE,,POINT (-95.563734 29.6001)
242515351452464344807158470544978522036,CVS Store #04437,CV1,004437,,1578666319,10085 DARROW ROAD,CVS Pharmacy,TWINSBURG,OH,44087,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-81.43918 41.34047)
278011352167595635877171234426764030865,The Floating Hospital,HR2,HB3527,BAA092443,None,2101 41st Ave,,Long Island City,NY,11101,03/16/2022 12:00:00 AM,,718-784-2240,ACTIVE,,POINT (-73.94193 40.75416)
245734408763664529123048405563379174247,CVS Store #08336,CV1,008336,,1083718811,2591 FM 423,CVS Pharmacy,LITTLE ELM,TX,75068,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-96.886785 33.177825)
245734408779414414700987794451451235175,CVS Store #17009,CV1,017009,,1598787202,1154 S CLARK ST,CVS Pharmacy,CHICAGO,IL,60605,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-87.631215 41.86896)
245734408769535072903097044835752364903,CVS Store #00594,CV1,000594,,1063512499,105 DAVIS STRAITS,CVS Pharmacy,FALMOUTH,MA,02540,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-70.59882 41.560215)
250886217427131158362312595387575850061,Fenway Health Ansin Building,HR2,022817,,1134101629,1340 Boylston Street,,Boston,MA,02215,03/21/2022 12:00:00 AM,http://www.fenwayhealth.org,617-267-0900,ACTIVE,,POINT (-71.098413 42.34412)
245734408773773566826665934722272217959,CVS Store #03853,CV1,003853,,1356444129,2344 S CHURCH ST,CVS Pharmacy,BURLINGTON,NC,27215,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-79.47492 36.08091)
245734408768843567334277476947820432231,CVS Store #00491,CV1,000491,,1477651016,72-09 NORTHERN BOULEVARD,CVS Pharmacy,JACKSON HEIGHTS,NY,11372,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-73.89426 40.75497)
278573684182188212798822116576560042308,Lake Forest Acute Care,ILA,None,ILAV10052,1215379524,1025 W EVERETT RD STE 101,,LAKE FOREST,IL,60045-2697,03/25/2022 12:00:00 AM,,,ACTIVE,,POINT (-87.872155 42.221505)
245734408765042704557409082822544214887,CVS Store #10463,CV1,010463,,1225470966,118 STERLING WAY,CVS Pharmacy,DOVER,NH,03820,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-70.87 43.2)
245734408774174930198777991608274668391,CVS Store #03113,CV1,003113,,1720111305,1602 CENTRAL AVE.,CVS Pharmacy,SUMMERVILLE,SC,29483,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-80.238595 33.01207)
245734408778111192667443224201117977447,CVS Store #06183,CV1,006183,,1730282468,2987 DERR RD.,CVS Pharmacy,SPRINGFIELD,OH,45503,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-83.78645 39.96571)
250886217427534939586063881531927712845,OneWorld Livestock Livestock Bldg,HR2,01PP78,,1952330649,4920 S 30th St STE 103,,Omaha,NE,68107,03/22/2022 12:00:00 AM,http://www.oneworldomaha.org,402-734-4110,ACTIVE,,POINT (-95.95577 41.20989)
242510027573572893616455558951380610952,Walgreens Store #09125,WG1,009125,MIA637179,1235145822,1280 WALTON BLVD,,ROCHESTER HILLS,MI,48307,03/25/2022 12:00:00 AM,https://www.walgreens.com/findcare/services,,ACTIVE,,POINT (-83.15269 42.683145)
245734408762092925557549387636261145447,CVS Store #09145,CV1,009145,,1285679183,9730 MISSION GORGE RD.,CVS Pharmacy,SANTEE,CA,92071,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-116.98484 32.83937)
245734408761906750981328734743356394343,CVS Store #09576,CV1,009576,,1457392375,10889 WELLWORTH AVENUE,CVS Pharmacy,LOS ANGELES,CA,90024,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-118.4423 34.0572)
245734408777717082850248855090163764071,CVS Store #06666,CV1,006666,,1124121801,207 S. LEBANON ST.,CVS Pharmacy,LEBANON,IN,46052,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-86.46839 40.04634)
252112794589419837128265635964673237168,HOLY FAMILY PLAZA PHARMACY,CP1,144142,,1548202005,1400 e gold road suite 101,,des plaines,IL,60016,03/25/2022 12:00:00 AM,,,ACTIVE,,POINT (-87.86 42.04)
245734408761519894719052053407450418023,CVS Store #10225,CV1,010225,,1306253257,1803 SOUTH HARBOR BLVD,CVS Pharmacy,ANAHEIM,CA,92802,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-117.9162 33.80288)
245734408775652237550347068459765615463,CVS Store #07462,CV1,007462,,1730286238,601 N INDUSTRIAL BLVD,CVS Pharmacy,BEDFORD,TX,76021,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-97.100573 32.84466)
245734408760816299892036339227771423591,CVS Store #09941,CV1,009941,,1528001799,1451 SHATTUCK AVE,CVS Pharmacy,BERKELEY,CA,94709,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-122.26902 37.88148)
245734408768028751331857216884068469607,CVS Store #01531,CV1,001531,,1689818585,947 PROVIDENCE HWY.,CVS Pharmacy,DEDHAM,MA,02026,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-71.18066 42.23316)
245551428031679700795953486499150469663,KROGER PHARMACY 02400366,KG1,024366,,1982638706,5001 MUD LN,,LOUISVILLE,KY,40229,03/25/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,ACTIVE,,POINT (-85.670319 38.089125)
245734408778079760596133243842575616871,CVS Store #06165,CV1,006165,,1396849121,3651 W ROBINSON ST,CVS Pharmacy,NORMAN,OK,73072,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-97.495141 35.233365)
245734408760199747724032878348671273831,CVS Store #08445,CV1,008445,,1699873455,6220 SIENNA PKWY,CVS Pharmacy,MISSOURI CITY,TX,77459,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-95.53435 29.53751)
281466592903424650396238107836404116804,PhysicianOne UrgCare/Glastonbury,CTA,None,CTA80016,None,2928 Main Street,,Glastonbury,CT,06033,03/22/2022 12:00:00 AM,,,ACTIVE,,POINT (-72.61422 41.723465)
245734408768115793990869470184647314279,CVS Store #00362,CV1,000362,,1407939739,307 EGG HARBOR RD,CVS Pharmacy,SEWELL,NJ,08080,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-75.08644 39.76366)
245734408763265583602575577935726136167,CVS Store #08596,CV1,008596,,1447291349,601 S. JEFFERSON ST.,CVS Pharmacy,KEARNEY,MO,64060,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-94.36129 39.367465)
245551428031418572818916726597413935647,KROGER PHARMACY 02400777,KG1,024777,KYA0PH488,1366476186,311 BOONE STATION RD,,SHELBYVILLE,KY,40065,03/25/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,ACTIVE,,POINT (-85.20611 38.215605)
245734408772779829802942709540663741287,CVS Store #02876,CV1,002876,,1578740544,201 S. PRESTON RD.,CVS Pharmacy,PROSPER,TX,75078,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-96.78955 33.23487)
245734408777683232927299645473271991143,CVS Store #07220,CV1,007220,,1396849188,1627 WILDCAT DR,CVS Pharmacy,PORTLAND,TX,78374,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-97.31966 27.88723)
246380479530130447232460016315194312343,COLONIAL PHARMACY,CP1,300104,NHA007400,1043380470,82 Newport Rd,,New London,NH,03257,03/25/2022 12:00:00 AM,,,ACTIVE,,POINT (-71.99529 43.42207)
278573684248057745006344801789600747844,PATIENT FIRST - ROCKVILLE,MDA,None,MDA0N2054,1003203613,726 ROCKVILLE PIKE,,ROCKVILLE,MD,20852-1133,03/24/2022 12:00:00 AM,,,ACTIVE,,POINT (-77.142767 39.079534)
245734408771503204137429661132174019431,CVS Store #03888,CV1,003888,,1578666343,200 HIGHWAY 25 NORTH,CVS Pharmacy,TRAVELERS REST,SC,29690,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-82.42933 34.9668)
242510027572929745080420576230436925320,Walgreens Store #09946,WG1,009946,TXA301825,1538253315,14127 CYPRESS ROSEHILL RD,,CYPRESS,TX,77429,03/25/2022 12:00:00 AM,https://www.walgreens.com/findcare/services,,ACTIVE,,POINT (-95.70023 29.97167)
286365608301589227364010784316614965640,Muskegon Family Care,MIA,None,MIA610016,1891898847,2201 S Getty St,,Muskegon Heights,MI,49444,03/25/2022 12:00:00 AM,,,ACTIVE,,POINT (-86.22531 43.21152)
245734408761858393948544149576368147303,CVS Store #09105,CV1,009105,,1912942814,12358 POWAY ROAD,CVS Pharmacy,POWAY,CA,92064,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-117.06378 32.9519)
250886217427663085722943032224446567501,Community Health Partnership of IL,HR2,V07082,,1770821670,62 N Ayer St,,Harvard,IL,60033,03/25/2022 12:00:00 AM,,815-943-4339,ACTIVE,,POINT (-88.6145 42.42151)
242515351454572711436566383825666092980,CVS Store #03393,CV1,003393,,1447353271,118 W. GARFIELD RD.,CVS Pharmacy,AURORA,OH,44202,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-81.34957 41.3179)
245551428031188876913189947054219762207,KROGER PHARMACY 02500456,KG1,025456,,1699709337,7615 US HIGHWAY 70,,MEMPHIS,TN,38133,03/25/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,ACTIVE,,POINT (-89.808189 35.229775)
252112794589465776309410991873312071856,Jai Pharmacy,CP1,214379,,1053925693,1810 Crain Hway S,Unit B,Glen Burnie,MD,21061,03/23/2022 12:00:00 AM,,,ACTIVE,,POINT (-76.63298 39.14107)
245551428031440333483669789922558646815,KROGER PHARMACY 02400762,KG1,024762,INAZ10009,1952335762,305 E LEWIS AND CLARK PKWY,,CLARKSVILLE,IN,47129,03/25/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,ACTIVE,,POINT (-85.77072 38.31042)
242510027569779284394504852601152630664,Walgreens Store #06250,WG1,006250,CAAF21353,1528073814,1028 S SAN FERNANDO BLVD,,BURBANK,CA,91502,03/25/2022 12:00:00 AM,https://www.walgreens.com/findcare/services,,ACTIVE,,POINT (-118.29867 34.17444)
245734408775122728041355860881244310375,CVS Store #04977,CV1,004977,,1821192766,2050 NELSON RD.,CVS Pharmacy,NEW LENOX,IL,60451,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-87.98324 41.48213)
242510027569409353093702776073692540808,Walgreens Store #06369,WG1,006369,MIA337033,1114932258,410 E JOLLY RD,,LANSING,MI,48910,03/25/2022 12:00:00 AM,https://www.walgreens.com/findcare/services,,ACTIVE,,POINT (-84.548782 42.682535)
245734408777576847455173558105897847655,CVS Store #05575,CV1,005575,,1134222805,101 EDGEFIELD RD.,CVS Pharmacy,NORTH AUGUSTA,SC,29841,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-81.95373 33.52181)
281467618273311162723178548013371626305,PhysicianOne UrgCare/Groton,CTA,None,CTA80017,None,220 Route 12,,Groton,CT,06340,03/22/2022 12:00:00 AM,,,ACTIVE,,POINT (-72.06741 41.3685)
242510027579989871866970010610720993160,Walgreens Store #01450,WG1,001450,,1790790913,4101 1ST AVE,,LYONS,IL,60534,03/25/2022 12:00:00 AM,https://www.walgreens.com/findcare/services,,ACTIVE,,POINT (-87.83277 41.81073)
245551428030432089350111189190853696031,KROGER PHARMACY 02600588,KG1,026588,,1780618421,4726 TRADERS WAY,,THOMPSONS STATION,TN,37179,03/25/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,ACTIVE,,POINT (-86.915095 35.78473)
245734408777804125509261108390742608743,CVS Store #05601,CV1,005601,,1427151133,570 HIGHWAY 321 NORTH,CVS Pharmacy,LENOIR CITY,TN,37771,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-84.26373 35.810005)
242510027572158450407506442816974385032,Walgreens Store #09262,WG1,009262,,1942215272,8469 E MCDONALD DR,,SCOTTSDALE,AZ,85250,03/25/2022 12:00:00 AM,https://www.walgreens.com/findcare/services,,ACTIVE,,POINT (-111.898285 33.52342)
245734408778222413842847770085190945639,CVS Store #06757,CV1,006757,,1386747871,2423 N. NATIONAL RD.,CVS Pharmacy,COLUMBUS,IN,47201,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-85.89022 39.22282)
245734408773577720843888364795969817447,CVS Store #03838,CV1,003838,,1922101468,1405 EAST GREENVILLE STREET,CVS Pharmacy,ANDERSON,SC,29621,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-82.63747 34.5268)
245551428031790921971358032383223437855,JAY C PHARMACY 02400081,KG1,024081,INAZ22007,1124052931,815 HIGHLANDER POINT DR,,FLOYDS KNOBS,IN,47119,03/25/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,ACTIVE,,POINT (-85.90577 38.32793)
242515351453015614980902741448644538292,CVS Store #00913,CV1,000913,,1982703344,19 SUMMER ST.,CVS Pharmacy,BRIDGEWATER,MA,02324,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-70.974125 41.98904)
242515351453975502081676757013361242036,CVS Store #10034,CV1,010034,,1619226156,611 DUNCAN AVE.,CVS Pharmacy,PITTSBURGH,PA,15237,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-80.02331 40.567815)
281466630796288102493110292268823765852,PhysicianOne UrgCare/Southbury,CTA,None,CTA80024,None,"900 Main Street S; Bldg 2, Ste 100",,Southbury,CT,06488,03/22/2022 12:00:00 AM,,,ACTIVE,,POINT (-73.23607 41.46311)
245734408773831595266007436922658114407,CVS Store #04263,CV1,004263,,1417050188,1676 NORTH HIGHWAY 17,CVS Pharmacy,MOUNT PLEASANT,SC,29464,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-79.8401 32.82446)
250220957640573293540160859120209678783,Fam HC Netw - Visalia Bridge HC,HR2,072091,,None,501 N Bridge St,,Visalia,CA,93291,03/22/2022 12:00:00 AM,http://www.fhcn.org,877-960-3426,ACTIVE,,POINT (-119.28933 36.33406)
242515351452846365366156693364185673652,CVS Store #00663,CV1,000663,,1083784029,15051 GALAXIE AVE.,CVS Pharmacy,APPLE VALLEY,MN,55124,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-93.20811 44.73115)
245551428031684536499231945015849294367,KROGER PHARMACY 02400362,KG1,024362,,1750315578,111 TOWNE DR,,ELIZABETHTOWN,KY,42701,03/25/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,ACTIVE,,POINT (-85.888515 37.734705)
254254100170404253479229340033605078474,HEART CITY Hlth Ctr,HR2,HH0956,,None,236 Simpson Ave,,Elkhart,IN,46516,03/22/2022 12:00:00 AM,,574-293-0052 x233,ACTIVE,,POINT (-85.94583 41.69012)
245734408772762904841468104732217854823,CVS Store #04624,CV1,004624,,1982707600,9137 MIDDLEBROOK PIKE,CVS Pharmacy,KNOXVILLE,TN,37923,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-84.09238 35.9419)
245734408778730162687085914338567539559,CVS Store #05733,CV1,005733,,1871697714,8124 VETERANS HWY,CVS Pharmacy,MILLERSVILLE,MD,21108,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-76.63507 39.11716)
245734408776778956414227902850591771495,CVS Store #07074,CV1,007074,,1104920172,2240 M ST NW,CVS Pharmacy,WASHINGTON,DC,20037,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-77.04944 38.90506)
245734408777023159429790057943882419047,CVS Store #06549,CV1,006549,,1497858179,1545 NORTH MERIDIAN ST.,CVS Pharmacy,INDIANAPOLIS,IN,46202,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-86.15694 39.78807)
245734408772583983820165139614361340775,CVS Store #02860,CV1,002860,,1497858161,110 W. NORTH AVE.,CVS Pharmacy,ELMHURST,IL,60126,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-87.94069 41.90585)
250886217427327004345090165313878250573,Charleston Family Health Center,HR2,110054,,1033210505,51 Nassau St,,Charleston,SC,29403,03/28/2022 12:00:00 AM,http://www.fetterhealthcare.org,843-722-4112,ACTIVE,,POINT (-79.9386 32.79392)
245734408762337128573111542729551792999,CVS Store #09177,CV1,009177,,1457396350,8260 MIRA MESA BLVD.,CVS Pharmacy,SAN DIEGO,CA,92126,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-117.146011 32.914155)
245734408771892478251345571726429408103,CVS Store #02749,CV1,002749,,1801990577,5225 POPLAR TENT RD,CVS Pharmacy,CONCORD,NC,28027,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-80.66514 35.41232)
245734408762678045654242868156818934631,CVS Store #07522,CV1,007522,,1881798692,4520 KINGWOOD DR,CVS Pharmacy,KINGWOOD,TX,77345,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-95.18256 30.04822)
252751526877175130780408478077016479958,THE Fam Hlth Ctr AT WEST END,HR2,HH0409,,1932131281,868 York Ave SW,,Atlanta,GA,30310,03/25/2022 12:00:00 AM,http://fhcga.org,404-752-1400,ACTIVE,,POINT (-84.41625 33.73672)
242515351454473579519357984233340186548,CVS Store #07066,CV1,007066,,1144324906,565 WEST 235TH STREET,CVS Pharmacy,BRONX,NY,10463,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-73.91044 40.88584)
245734408775744115912637780277043284839,CVS Store #05817,CV1,005817,,1659475622,1800 E. HWY 50,CVS Pharmacy,CLERMONT,FL,34711,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-81.7228 28.547605)
242515351452445001994044636478183223220,CVS Store #04369,CV1,004369,,1942303706,4610 CENTRE AVE.,CVS Pharmacy,PITTSBURGH,PA,15213,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-79.95154 40.45185)
245734408760306133196158965716045417319,CVS Store #08784,CV1,008784,,1265474456,8116 S LAS VEGAS BLVD,CVS Pharmacy,LAS VEGAS,NV,89123,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-115.17163 36.04185)
245734408779832703034574456145899572071,CVS Store #17453,CV1,017453,,1922285956,15560 PILOT KNOB RD,CVS Pharmacy,APPLE VALLEY,MN,55124,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-93.17461 44.72345)
245551428032460666875424536946010659359,FRYS PHARMACY 66000124,KG1,660124,,1710929336,3255 S RURAL RD,,TEMPE,AZ,85282,03/25/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,ACTIVE,,POINT (-111.9249 33.39398)
245551428029868729918170771995440618015,KROGER PHARMACY 01100673,KG1,011673,,1093730871,457 NATHAN DEAN BLVD,,DALLAS,GA,30132,03/25/2022 12:00:00 AM,https://www.kroger.com/health/clinic,,ACTIVE,,POINT (-84.82173 33.91038)
245734408774924464206939061696592497511,CVS Store #03249,CV1,003249,,1952405847,1 OLD KINGS ROAD SOUTH,CVS Pharmacy,PALM COAST,FL,32137,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-81.210835 29.554355)
245734408777714664998609625831814351719,CVS Store #07237,CV1,007237,,1669576450,3614 CAMP BOWIE BLVD.,CVS Pharmacy,FORT WORTH,TX,76107,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-97.37187 32.74737)
245734408761631115894456599291523386215,CVS Store #08968,CV1,008968,,1144450115,222 EAST 34TH STREET,CVS Pharmacy,NEW YORK,NY,10016,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-73.94599 40.651625)
281293378968054507984878027392663860896,CentroMed - PALO ALTO CLINIC,HR2,HH4639,,None,918 Wagner,,San Antonio,TX,78211,03/25/2022 12:00:00 AM,,,ACTIVE,,POINT (-98.534966 29.36456)
245734408772032713646420868710695324519,CVS Store #04804,CV1,004804,,1003919820,16801 CHILLICOTHE RD.,CVS Pharmacy,CHAGRIN FALLS,OH,44023,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-81.33763 41.41199)
242515351453711956253000767853275295668,CVS Store #02043,CV1,002043,,1225132178,3300A CENTENNIAL LANE,CVS Pharmacy,ELLICOTT CITY,MD,21042,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-76.86162 39.2788)
245734408776696749458494108066711751527,CVS Store #05958,CV1,005958,,1467730556,14220 SCHLEISMAN RD,CVS Pharmacy,EASTVALE,CA,92880,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-117.593855 33.960205)
245734408774066126875012674982551112551,CVS Store #04304,CV1,004304,,1366545097,30791 DETROIT RD,CVS Pharmacy,WESTLAKE,OH,44145,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-81.9601 41.46067)
245734408772088324234123141652731808615,CVS Store #02762,CV1,002762,,1518127885,462 ELIZABETH AVE.,CVS Pharmacy,SOMERSET,NJ,08873,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-74.54113 40.529)
245734408767767623354820456982331935591,CVS Store #01490,CV1,001490,,1487758314,546 NORTH FREDERICK AVENUE,CVS Pharmacy,GAITHERSBURG,MD,20877,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-77.20957 39.14798)
245734408769486715870312459668764117863,CVS Store #02220,CV1,002220,,1881798718,3514 MAIN ST.,CVS Pharmacy,COVENTRY,CT,06238,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-72.36744 41.79622)
242515351453801416763652250412203552692,CVS Store #09803,CV1,009803,,1063457869,491 E. ALESSANDRO BLVD.,CVS Pharmacy,RIVERSIDE,CA,92508,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-117.32306 33.91588)
242515351452065399286685642917325483956,CVS Store #04029,CV1,004029,,1578759726,1181 FREEDOM RD.,CVS Pharmacy,CRANBERRY TOWNSHIP,PA,16066,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-80.12451 40.682605)
278573684300286967191155626024431669572,REALO DISCOUNT DRUGS- WILSON VIDANT,NCA,None,NCA98C007,None,3724 RALEIGH RD PKWY W Suite A,,WILSON,NC,27896,03/14/2022 12:00:00 AM,,,ACTIVE,,POINT (-77.96776 35.74936)
245734408767948962227762651358537861991,CVS Store #01159,CV1,001159,,1487752192,760 MILES RD.,CVS Pharmacy,WEST CHESTER,PA,19380,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-75.62852 39.96386)
242515351452079906396521018467421958068,CVS Store #07611,CV1,007611,,1851494611,4849 WILLIAM FLYNN HWY.,CVS Pharmacy,ALLISON PARK,PA,15101,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-79.94804 40.59929)
245734408775727190951163175468597398375,CVS Store #05807,CV1,005807,,1013011832,9522 BROADWAY ST.,CVS Pharmacy,PEARLAND,TX,77584,03/25/2022 12:00:00 AM,https://www.cvs.com/coronavirus,,ACTIVE,,POINT (-95.368055 29.55583)
242510027574143506603313663921841926024,Walgreens Store #09765,WG1,009765,WAAP52017,1841485141,5506 N ROAD 68,,PASCO,WA,99301,03/25/2022 12:00:00 AM,https://www.walgreens.com/findcare/services,,ACTIVE,,POINT (-119.18707 46.277325)
